2019.02.28	https://databus.dbpedia.org/dbpedia/wikidata/sameas-all-wikis/2018.10.20
2019.08.07	https://databus.dbpedia.org/dbpedia/wikidata/sameas-external/2019.07.01
2019.08.07	https://databus.dbpedia.org/dbpedia/wikidata/sameas-all-wikis/2019.07.01
